KJD   KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1052.69839     -20.27451     -43.21561      0.02286      0.11703
 1052.71882     -20.25408     -43.19518     -0.02948      0.11777
 1052.73926     -20.23364     -43.17474      0.02080      0.11613
 1052.75969     -20.21321     -43.15431     -0.02702      0.11911
 1052.78012     -20.19278     -43.13388      0.00862      0.11582
 1052.80055     -20.17235     -43.11345      0.06074      0.12071
 1052.82099     -20.15191     -43.09301     -0.14813      0.11633
 1052.84142     -20.13148     -43.07258     -0.02463      0.11646
 1052.86185     -20.11105     -43.05215      0.08740      0.12084
 1052.88229     -20.09061     -43.03171      0.21018      0.12148
 1052.90272     -20.07018     -43.01128     -0.14098      0.11979
 1052.92315     -20.04975     -42.99085      0.03926      0.12567
 1052.94358     -20.02932     -42.97042     -0.00599      0.12598
 1052.96402     -20.00888     -42.94998     -0.01755      0.11869
 1052.98445     -19.98845     -42.92955      0.00646      0.11849
 1053.00488     -19.96802     -42.90912     -0.01088      0.11576
 1053.02531     -19.94759     -42.88869     -0.07522      0.11561
 1053.04575     -19.92715     -42.86825      0.02134      0.13455
 1053.06618     -19.90672     -42.84782      0.12440      0.11584
 1053.08661     -19.88629     -42.82739      0.12871      0.13006
 1053.10705     -19.86585     -42.80695      0.06062      0.11582
 1053.12748     -19.84542     -42.78652      0.21107      0.12071
 1053.14791     -19.82499     -42.76609     -0.18155      0.12581
 1053.16834     -19.80456     -42.74566      0.02134      0.11823
 1053.20921     -19.76369     -42.70479     -0.07595      0.11598
 1053.22964     -19.74326     -42.68436     -0.11773      0.11588
 1053.25007     -19.72283     -42.66393     -0.14816      0.12858
 1053.27051     -19.70239     -42.64349     -0.01326      0.12016
 1053.29094     -19.68196     -42.62306     -0.03730      0.11607
 1053.31137     -19.66153     -42.60263      0.04189      0.12043
 1053.33180     -19.64110     -42.58220     -0.12865      0.11631
 1053.35224     -19.62066     -42.56176     -0.11228      0.11669
 1053.37267     -19.60023     -42.54133      0.06252      0.11677
 1053.39310     -19.57980     -42.52090     -0.14072      0.12544
 1053.41354     -19.55936     -42.50046     -0.03112      0.12169
 1053.43397     -19.53893     -42.48003      0.22583      0.11739
 1053.45440     -19.51850     -42.45960      0.04504      0.11586
 1053.47483     -19.49807     -42.43917     -0.03138      0.14261
 1053.49527     -19.47763     -42.41873     -0.00665      0.11978
 1053.51570     -19.45720     -42.39830     -0.00676      0.12433
 1053.53613     -19.43677     -42.37787      0.02830      0.11872
 1053.55656     -19.41634     -42.35744     -0.08343      0.11701
 1053.57700     -19.39590     -42.33700      0.01138      0.11606
 1053.59743     -19.37547     -42.31657     -0.00740      0.11627
 1053.61786     -19.35504     -42.29614      0.21795      0.11789
 1053.63830     -19.33460     -42.27570      0.08108      0.11897
 1053.65873     -19.31417     -42.25527      0.07172      0.12902
 1053.67916     -19.29374     -42.23484     -0.09490      0.11836
 1053.69959     -19.27331     -42.21441     -0.19728      0.12226
 1053.72003     -19.25287     -42.19397     -0.15160      0.12207
 1053.74046     -19.23244     -42.17354     -0.04017      0.11742
 1053.76089     -19.21201     -42.15311     -0.24564      0.11884
 1053.78132     -19.19158     -42.13268     -0.09332      0.11923
 1053.80176     -19.17114     -42.11224      0.11089      0.11587
 1053.82219     -19.15071     -42.09181      0.01460      0.11992
 1053.84262     -19.13028     -42.07138     -0.11922      0.11881
 1053.86306     -19.10984     -42.05094      0.01868      0.11824
 1053.88349     -19.08941     -42.03051     -0.03522      0.11771
 1053.90392     -19.06898     -42.01008     -0.00286      0.11862
 1053.92435     -19.04855     -41.98965     -0.18196      0.11776
 1053.94479     -19.02811     -41.96921      0.10563      0.12247
 1053.96522     -19.00768     -41.94878     -0.05223      0.12228
 1053.98565     -18.98725     -41.92835     -0.08702      0.11730
 1054.00608     -18.96682     -41.90792     -0.07464      0.12170
 1054.02652     -18.94638     -41.88748     -0.09444      0.12066
 1054.04695     -18.92595     -41.86705     -0.05421      0.11785
 1054.06738     -18.90552     -41.84662      0.08366      0.11863
 1054.08782     -18.88508     -41.82618      0.04870      0.12028
 1054.10825     -18.86465     -41.80575      0.27913      0.13663
 1054.12868     -18.84422     -41.78532     -0.10740      0.11752
 1054.14911     -18.82379     -41.76489     -0.01199      0.11554
 1054.16955     -18.80335     -41.74445     -0.11156      0.11857
 1054.18998     -18.78292     -41.72402     -0.11471      0.11718
 1054.21041     -18.76249     -41.70359     -0.02486      0.11860
 1054.23084     -18.74206     -41.68316      0.11611      0.12422
 1054.25128     -18.72162     -41.66272     -0.01210      0.11750
 1054.27171     -18.70119     -41.64229     -0.02022      0.12069
 1054.29214     -18.68076     -41.62186     -0.01217      0.11851
 1054.31257     -18.66033     -41.60143     -0.01810      0.12295
 1054.33301     -18.63989     -41.58099      0.14091      0.13539
 1054.35344     -18.61946     -41.56056     -0.01079      0.11586
 1054.37387     -18.59903     -41.54013      0.01493      0.11683
 1054.39431     -18.57859     -41.51969     -0.07369      0.11661
 1054.41474     -18.55816     -41.49926      0.07150      0.12047
 1054.43517     -18.53773     -41.47883      0.21425      0.12466
 1054.45560     -18.51730     -41.45840     -0.05054      0.11836
 1054.47604     -18.49686     -41.43796     -0.08766      0.11641
 1054.49647     -18.47643     -41.41753      0.03625      0.11632
 1054.51690     -18.45600     -41.39710     -0.02358      0.11568
 1054.53733     -18.43557     -41.37667     -0.09831      0.11696
 1054.55777     -18.41513     -41.35623     -0.01900      0.11932
 1054.57820     -18.39470     -41.33580     -0.02049      0.13718
 1054.59863     -18.37427     -41.31537      0.14293      0.11859
 1054.61907     -18.35383     -41.29493     -0.04786      0.11627
 1054.63950     -18.33340     -41.27450      0.04942      0.11959
 1054.65993     -18.31297     -41.25407     -0.08076      0.11814
 1054.68036     -18.29254     -41.23364      0.05362      0.12097
 1054.70080     -18.27210     -41.21320     -0.06875      0.11932
 1054.72123     -18.25167     -41.19277     -0.18748      0.12538
 1054.74166     -18.23124     -41.17234     -0.05267      0.11765
 1054.76209     -18.21081     -41.15191     -0.10593      0.11572
 1054.78253     -18.19037     -41.13147     -0.10421      0.12280
 1054.80296     -18.16994     -41.11104     -0.08037      0.13174
 1054.82339     -18.14951     -41.09061     -0.17057      0.11689
 1054.84383     -18.12907     -41.07017     -0.04010      0.12278
 1054.86426     -18.10864     -41.04974     -0.16490      0.12034
 1054.88469     -18.08821     -41.02931     -0.06454      0.11650
 1054.90512     -18.06778     -41.00888      0.09294      0.11922
 1054.92556     -18.04734     -40.98844     -0.24501      0.12188
 1054.94599     -18.02691     -40.96801     -0.10768      0.11902
 1054.96642     -18.00648     -40.94758     -0.20444      0.12293
 1054.98685     -17.98605     -40.92715      0.17782      0.12002
 1055.00729     -17.96561     -40.90671     -0.24833      0.11999
 1055.02772     -17.94518     -40.88628     -0.17709      0.11606
 1055.04815     -17.92475     -40.86585     -0.05322      0.12542
 1055.06859     -17.90431     -40.84541      0.04736      0.11576
 1055.08902     -17.88388     -40.82498      0.06048      0.11565
 1055.10945     -17.86345     -40.80455      0.09458      0.11656
 1055.12988     -17.84302     -40.78412     -0.01533      0.11630
 1055.15032     -17.82258     -40.76368     -0.09324      0.12070
 1055.17075     -17.80215     -40.74325     -0.10813      0.11588
 1055.19118     -17.78172     -40.72282     -0.10875      0.12747
 1055.21161     -17.76129     -40.70239      0.00005      0.12006
 1055.23205     -17.74085     -40.68195     -0.04293      0.11560
 1055.25248     -17.72042     -40.66152     -0.10775      0.12682
 1055.27291     -17.69999     -40.64109     -0.13425      0.12154
 1055.29334     -17.67956     -40.62066     -0.02690      0.11688
 1055.31378     -17.65912     -40.60022     -0.08905      0.11910
 1055.33421     -17.63869     -40.57979      0.08883      0.11649
 1055.35464     -17.61826     -40.55936     -0.00172      0.12471
 1055.37508     -17.59782     -40.53892      0.14213      0.12086
 1055.39551     -17.57739     -40.51849     -0.07225      0.12484
 1055.41594     -17.55696     -40.49806      0.02817      0.11753
 1055.43637     -17.53653     -40.47763     -0.26384      0.12689
 1055.45681     -17.51609     -40.45719     -0.12292      0.11612
 1055.47724     -17.49566     -40.43676     -0.18711      0.11611
 1055.49767     -17.47523     -40.41633      0.07160      0.12125
 1055.51810     -17.45480     -40.39590     -0.18730      0.11982
 1055.53854     -17.43436     -40.37546      0.07329      0.11892
 1055.55897     -17.41393     -40.35503     -0.12441      0.12231
 1055.57940     -17.39350     -40.33460     -0.12041      0.12088
 1055.59984     -17.37306     -40.31416     -0.20800      0.12638
 1055.62027     -17.35263     -40.29373      0.06715      0.12244
 1055.64070     -17.33220     -40.27330     -0.13723      0.12429
 1055.66113     -17.31177     -40.25287      0.13842      0.11587
 1055.68157     -17.29133     -40.23243      0.10054      0.11657
 1055.70200     -17.27090     -40.21200      0.00085      0.11888
 1055.72243     -17.25047     -40.19157     -0.11359      0.11674
 1055.74286     -17.23004     -40.17114     -0.18086      0.12372
 1055.76330     -17.20960     -40.15070      0.01074      0.11841
 1055.78373     -17.18917     -40.13027     -0.25147      0.11930
 1055.80416     -17.16874     -40.10984     -0.05838      0.12460
 1055.82460     -17.14830     -40.08940      0.05170      0.12558
 1055.84503     -17.12787     -40.06897     -0.21476      0.12167
 1055.86546     -17.10744     -40.04854     -0.06860      0.11593
 1055.88589     -17.08701     -40.02811     -0.06149      0.12626
 1055.90633     -17.06657     -40.00767     -0.08394      0.12851
 1055.92676     -17.04614     -39.98724      0.06371      0.11778
 1055.94719     -17.02571     -39.96681      0.14133      0.12015
 1055.96762     -17.00528     -39.94638     -0.15074      0.12912
 1055.98806     -16.98484     -39.92594     -0.11438      0.11575
 1056.00849     -16.96441     -39.90551      0.06952      0.11971
 1056.02892     -16.94398     -39.88508     -0.11994      0.11844
 1056.04936     -16.92354     -39.86464     -0.07880      0.11572
 1056.06979     -16.90311     -39.84421      0.08062      0.13317
 1056.09022     -16.88268     -39.82378     -0.06480      0.11934
 1056.11065     -16.86225     -39.80335     -0.03943      0.11988
 1056.15152     -16.82138     -39.76248     -0.13581      0.11578
 1056.19238     -16.78052     -39.72162     -0.07041      0.11650
 1056.21282     -16.76008     -39.70118     -0.07679      0.12861
 1056.23325     -16.73965     -39.68075     -0.02654      0.11738
 1056.25368     -16.71922     -39.66032      0.07253      0.11646
 1056.27412     -16.69878     -39.63988     -0.06034      0.11795
 1056.29455     -16.67835     -39.61945      0.03590      0.12266
 1056.31498     -16.65792     -39.59902     -0.12559      0.11903
 1056.33541     -16.63749     -39.57859      0.12328      0.11739
 1056.35585     -16.61705     -39.55815     -0.06970      0.12314
 1056.37628     -16.59662     -39.53772     -0.15976      0.12926
 1056.39671     -16.57619     -39.51729      0.02831      0.11694
 1056.41714     -16.55576     -39.49686     -0.12714      0.11673
 1056.43758     -16.53532     -39.47642     -0.01571      0.12227
 1056.45801     -16.51489     -39.45599      0.05743      0.12168
 1056.47844     -16.49446     -39.43556     -0.00764      0.11828
 1056.49887     -16.47403     -39.41513      0.06152      0.11670
 1056.51931     -16.45359     -39.39469      0.07639      0.11580
 1056.53974     -16.43316     -39.37426     -0.28160      0.12340
 1056.56017     -16.41273     -39.35383      0.04830      0.12566
 1056.58061     -16.39229     -39.33339     -0.06841      0.11776
 1056.60104     -16.37186     -39.31296     -0.06273      0.12172
 1056.62147     -16.35143     -39.29253      0.06843      0.11630
 1056.64190     -16.33100     -39.27210     -0.13073      0.12167
 1056.66234     -16.31056     -39.25166      0.10062      0.12946
 1056.68277     -16.29013     -39.23123      0.05738      0.11975
 1056.70320     -16.26970     -39.21080     -0.03283      0.11861
 1056.72363     -16.24927     -39.19037      0.03681      0.12620
 1056.74407     -16.22883     -39.16993      0.27726      0.14477
 1056.76450     -16.20840     -39.14950      0.14798      0.11888
 1056.78493     -16.18797     -39.12907      0.04625      0.11731
 1056.80537     -16.16753     -39.10863      0.05369      0.11565
 1056.82580     -16.14710     -39.08820      0.19435      0.11633
 1056.84623     -16.12667     -39.06777      0.24306      0.14147
 1056.86666     -16.10624     -39.04734     -0.26509      0.13046
 1056.88710     -16.08580     -39.02690     -0.08513      0.11758
 1056.90753     -16.06537     -39.00647      0.02295      0.11914
 1056.92796     -16.04494     -38.98604     -0.02135      0.11755
 1056.94839     -16.02451     -38.96561     -0.19484      0.11744
 1056.96883     -16.00407     -38.94517     -0.07948      0.12470
 1056.98926     -15.98364     -38.92474      0.09750      0.11898
 1057.00969     -15.96321     -38.90431     -0.09609      0.11814
 1057.03013     -15.94277     -38.88387     -0.19917      0.11831
