KJD  KJD-T_EXP   KJD-T_MAX   LC_val-BCK    LC_err
 1089.53822      94.77382      75.71822      0.04749      0.01253
 1089.55865      94.79425      75.73865      0.04469      0.01483
 1089.57909      94.81469      75.75909      0.03340      0.01481
 1089.59952      94.83512      75.77952      0.04095      0.01816
 1089.61995      94.85555      75.79995      0.04940      0.02285
 1089.64039      94.87599      75.82039      0.05357      0.01171
 1089.66082      94.89642      75.84082      0.03591      0.01279
 1089.68125      94.91685      75.86125      0.06021      0.01466
 1089.70168      94.93728      75.88168      0.05250      0.01544
 1089.72212      94.95772      75.90212      0.02544      0.01215
 1089.74255      94.97815      75.92255      0.02616      0.01303
 1089.76298      94.99858      75.94298      0.05617      0.01389
 1089.78342      95.01902      75.96342      0.06174      0.01250
 1089.80385      95.03945      75.98385      0.03136      0.01231
 1089.82428      95.05988      76.00428      0.05069      0.01878
 1089.84471      95.08031      76.02471      0.03947      0.01199
 1089.86515      95.10075      76.04515      0.04231      0.01584
 1089.88558      95.12118      76.06558      0.05253      0.01343
 1089.90601      95.14161      76.08601      0.02327      0.01247
 1089.92645      95.16205      76.10645      0.03064      0.01301
 1089.94688      95.18248      76.12688      0.05071      0.01577
 1089.96731      95.20291      76.14731      0.03040      0.01232
 1089.98774      95.22334      76.16774      0.04481      0.02004
 1090.00818      95.24378      76.18818      0.03346      0.01134
 1090.02861      95.26421      76.20861      0.04276      0.01291
 1090.04904      95.28464      76.22904      0.04724      0.01342
 1090.06947      95.30507      76.24947      0.01648      0.01507
 1090.08991      95.32551      76.26991      0.01719      0.01244
 1090.11034      95.34594      76.29034      0.03778      0.01435
 1090.13077      95.36637      76.31077      0.03363      0.01179
 1090.15121      95.38681      76.33121      0.02888      0.01309
 1090.17164      95.40724      76.35164      0.07734      0.01386
 1090.19207      95.42767      76.37207      0.03146      0.01370
 1090.21250      95.44810      76.39250      0.04158      0.01491
 1090.23294      95.46854      76.41294      0.02695      0.01153
 1090.25337      95.48897      76.43337      0.04015      0.01230
 1090.27380      95.50940      76.45380      0.03975      0.01348
 1090.29424      95.52984      76.47424      0.02804      0.01618
 1090.31467      95.55027      76.49467      0.03252      0.01187
 1090.33510      95.57070      76.51510      0.06385      0.01454
 1090.35553      95.59113      76.53553      0.06042      0.01844
 1090.37597      95.61157      76.55597      0.03022      0.01134
 1090.39640      95.63200      76.57640      0.05249      0.01493
 1090.41683      95.65243      76.59683      0.02931      0.01518
 1090.43727      95.67287      76.61727      0.04811      0.01398
 1090.45770      95.69330      76.63770      0.02622      0.01203
 1090.47813      95.71373      76.65813      0.05310      0.01485
 1090.49856      95.73416      76.67856      0.03362      0.01703
 1090.51900      95.75460      76.69900      0.04083      0.01236
 1090.53943      95.77503      76.71943      0.04332      0.01664
 1090.55986      95.79546      76.73986      0.03714      0.01264
 1090.58030      95.81590      76.76030      0.03366      0.01371
 1090.60073      95.83633      76.78073      0.02531      0.01110
 1090.64159      95.87719      76.82159      0.02690      0.01174
 1090.66203      95.89763      76.84203      0.02309      0.01183
 1090.68246      95.91806      76.86246      0.02761      0.01256
 1090.70289      95.93849      76.88289      0.03513      0.01370
 1090.72333      95.95893      76.90333      0.03548      0.01766
 1090.74376      95.97936      76.92376      0.04244      0.01506
 1090.76419      95.99979      76.94419      0.05564      0.01350
 1090.78462      96.02022      76.96462      0.03162      0.01133
 1090.80506      96.04066      76.98506      0.05304      0.02026
 1090.82549      96.06109      77.00549      0.03525      0.01131
 1090.84592      96.08152      77.02592      0.05462      0.01819
 1090.86636      96.10196      77.04636      0.03466      0.01130
 1090.88679      96.12239      77.06679      0.03938      0.01268
 1090.90722      96.14282      77.08722      0.04885      0.01778
 1090.92765      96.16325      77.10765      0.05154      0.01320
 1090.94809      96.18369      77.12809      0.04454      0.01450
 1090.96852      96.20412      77.14852      0.06470      0.01531
 1090.98895      96.22455      77.16895      0.06890      0.01407
 1091.00939      96.24499      77.18939      0.04808      0.01891
 1091.02982      96.26542      77.20982      0.01211      0.01373
 1091.05025      96.28585      77.23025      0.02787      0.01149
 1091.07068      96.30628      77.25068      0.03816      0.01217
 1091.09112      96.32672      77.27112      0.05297      0.01749
 1091.11155      96.34715      77.29155      0.02978      0.01523
 1091.13198      96.36758      77.31198      0.02144      0.01235
 1091.15242      96.38802      77.33242      0.04958      0.01160
 1091.17285      96.40845      77.35285      0.06011      0.01564
 1091.19328      96.42888      77.37328      0.05907      0.01122
 1091.21371      96.44931      77.39371      0.03065      0.01178
 1091.23415      96.46975      77.41415      0.01735      0.01152
 1091.25458      96.49018      77.43458      0.04336      0.01428
 1091.27501      96.51061      77.45501      0.06094      0.01622
 1091.29545      96.53105      77.47545      0.05214      0.01368
 1091.31588      96.55148      77.49588      0.02779      0.01174
 1091.33631      96.57191      77.51631      0.03742      0.01164
 1091.35675      96.59235      77.53675      0.03935      0.01457
 1091.37718      96.61278      77.55718      0.07425      0.01486
 1091.39761      96.63321      77.57761      0.04759      0.01349
 1091.41804      96.65364      77.59804      0.03161      0.01375
 1091.43848      96.67408      77.61848      0.03309      0.01217
 1091.45891      96.69451      77.63891      0.05311      0.01648
 1091.47934      96.71494      77.65934      0.05226      0.01325
 1091.49978      96.73538      77.67978      0.03871      0.01531
 1091.52021      96.75581      77.70021      0.04972      0.01236
 1091.54064      96.77624      77.72064      0.06047      0.01761
 1091.56107      96.79667      77.74107      0.04949      0.01398
 1091.58151      96.81711      77.76151      0.02903      0.01455
 1091.60194      96.83754      77.78194      0.03267      0.01169
 1091.62237      96.85797      77.80237      0.04469      0.01571
 1091.64281      96.87841      77.82281      0.03641      0.01207
 1091.66324      96.89884      77.84324      0.04771      0.01112
 1091.68367      96.91927      77.86367      0.03770      0.01112
 1091.70410      96.93970      77.88410      0.02705      0.01498
 1091.72454      96.96014      77.90454      0.05380      0.01294
 1091.74497      96.98057      77.92497      0.04901      0.01627
 1091.76540      97.00100      77.94540      0.05671      0.01965
 1091.78584      97.02144      77.96584      0.05087      0.01121
 1091.80627      97.04187      77.98627      0.02930      0.01477
 1091.82670      97.06230      78.00670      0.03356      0.01121
 1091.84713      97.08273      78.02713      0.03124      0.01312
 1091.86757      97.10317      78.04757      0.04287      0.01540
 1091.88800      97.12360      78.06800      0.03405      0.01177
 1091.90843      97.14403      78.08843      0.02678      0.01298
 1091.92887      97.16447      78.10887      0.04620      0.01519
 1091.94930      97.18490      78.12930      0.03063      0.01562
 1091.96973      97.20533      78.14973      0.04242      0.01650
 1091.99016      97.22576      78.17016      0.02375      0.01141
 1092.01060      97.24620      78.19060      0.02363      0.01146
 1092.03103      97.26663      78.21103      0.05368      0.01528
 1092.05146      97.28706      78.23146      0.02829      0.01129
 1092.07190      97.30750      78.25190      0.03504      0.01326
 1092.09233      97.32793      78.27233      0.02433      0.01157
 1092.11276      97.34836      78.29276      0.05529      0.01925
 1092.13319      97.36879      78.31319      0.04332      0.01515
 1092.15363      97.38923      78.33363      0.05229      0.01692
 1092.17406      97.40966      78.35406      0.02293      0.01167
 1092.19449      97.43009      78.37449      0.03988      0.01221
 1092.21493      97.45053      78.39493      0.03561      0.01494
 1092.23536      97.47096      78.41536      0.03486      0.01512
 1092.25579      97.49139      78.43579      0.04897      0.01379
 1092.27622      97.51182      78.45622      0.02267      0.01126
 1092.29666      97.53226      78.47666      0.06006      0.01195
 1092.31709      97.55269      78.49709      0.03870      0.01282
 1092.33752      97.57312      78.51752      0.04446      0.01327
 1092.35796      97.59356      78.53796      0.03360      0.01581
 1092.37839      97.61399      78.55839      0.04338      0.01163
 1092.39882      97.63442      78.57882      0.04842      0.01206
 1092.41925      97.65485      78.59925      0.03639      0.01194
 1092.43969      97.67529      78.61969      0.04613      0.01578
 1092.46012      97.69572      78.64012      0.03355      0.01145
 1092.48055      97.71615      78.66055      0.04455      0.01266
 1092.50099      97.73659      78.68099      0.02705      0.01227
 1092.52142      97.75702      78.70142      0.02509      0.01360
 1092.54185      97.77745      78.72185      0.02804      0.01143
 1092.56228      97.79788      78.74228      0.03611      0.01709
 1092.58272      97.81832      78.76272      0.02254      0.01173
 1092.60315      97.83875      78.78315      0.03838      0.01352
 1092.62358      97.85918      78.80358      0.03321      0.01137
 1092.64402      97.87962      78.82402      0.05118      0.01214
 1092.66445      97.90005      78.84445      0.02404      0.01227
 1092.68488      97.92048      78.86488      0.02168      0.01281
 1092.70531      97.94091      78.88531      0.04973      0.01203
 1092.72575      97.96135      78.90575      0.05364      0.01150
 1092.74618      97.98178      78.92618      0.04612      0.01497
 1092.76661      98.00221      78.94661      0.05161      0.01403
 1092.78705      98.02265      78.96705      0.05851      0.01594
 1092.80748      98.04308      78.98748      0.02982      0.01305
 1092.82791      98.06351      79.00791      0.02606      0.01335
 1092.84835      98.08395      79.02835      0.04793      0.01175
 1092.86878      98.10438      79.04878      0.01236      0.01203
 1092.88921      98.12481      79.06921      0.05416      0.01543
 1092.90964      98.14524      79.08964      0.06737      0.02020
